location,station_id,metric,target_date,target_datetime,forecast_issued_at,forecast_mean,actual_value,unit,forecast_source,forecast_model,actual_source,source_location_name,latitude,longitude,timezone,horizon_hours,notes
Sao Paulo,,high_temperature,2026-03-02,2026-03-02T12:00:00+00:00,2026-03-02T00:00:00+00:00,24.5,24.5,C,open_meteo,0.05173683166503906,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-03,2026-03-03T00:00:00+00:00,2026-03-02T00:00:00+00:00,27.0,27.0,C,open_meteo,0.05710124969482422,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-04,2026-03-04T00:00:00+00:00,2026-03-02T00:00:00+00:00,28.9,28.9,C,open_meteo,1.1175870895385742,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-03,2026-03-03T00:00:00+00:00,2026-03-02T12:00:00+00:00,27.0,27.0,C,open_meteo,0.035643577575683594,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-03,2026-03-03T12:00:00+00:00,2026-03-02T12:00:00+00:00,27.0,27.0,C,open_meteo,0.09036064147949219,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-04,2026-03-04T12:00:00+00:00,2026-03-02T12:00:00+00:00,28.9,28.9,C,open_meteo,0.07665157318115234,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-03,2026-03-03T12:00:00+00:00,2026-03-03T00:00:00+00:00,27.0,27.0,C,open_meteo,0.052094459533691406,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-04,2026-03-04T00:00:00+00:00,2026-03-03T00:00:00+00:00,28.9,28.9,C,open_meteo,0.1728534698486328,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-05,2026-03-05T00:00:00+00:00,2026-03-03T00:00:00+00:00,30.4,30.4,C,open_meteo,0.04100799560546875,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-04,2026-03-04T00:00:00+00:00,2026-03-03T12:00:00+00:00,28.9,28.9,C,open_meteo,0.09608268737792969,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-04,2026-03-04T12:00:00+00:00,2026-03-03T12:00:00+00:00,28.9,28.9,C,open_meteo,0.11479854583740234,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-05,2026-03-05T12:00:00+00:00,2026-03-03T12:00:00+00:00,30.4,30.4,C,open_meteo,0.051975250244140625,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-04,2026-03-04T12:00:00+00:00,2026-03-04T00:00:00+00:00,28.9,28.9,C,open_meteo,0.07414817810058594,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-05,2026-03-05T00:00:00+00:00,2026-03-04T00:00:00+00:00,30.4,30.4,C,open_meteo,0.0978708267211914,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-06,2026-03-06T00:00:00+00:00,2026-03-04T00:00:00+00:00,29.1,29.1,C,open_meteo,0.05269050598144531,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-05,2026-03-05T00:00:00+00:00,2026-03-04T12:00:00+00:00,30.4,30.4,C,open_meteo,0.0400543212890625,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-05,2026-03-05T12:00:00+00:00,2026-03-04T12:00:00+00:00,30.4,30.4,C,open_meteo,0.05066394805908203,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-06,2026-03-06T12:00:00+00:00,2026-03-04T12:00:00+00:00,29.1,29.1,C,open_meteo,0.034689903259277344,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-05,2026-03-05T12:00:00+00:00,2026-03-05T00:00:00+00:00,30.4,30.4,C,open_meteo,0.08511543273925781,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-06,2026-03-06T00:00:00+00:00,2026-03-05T00:00:00+00:00,29.1,29.1,C,open_meteo,0.06794929504394531,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-07,2026-03-07T00:00:00+00:00,2026-03-05T00:00:00+00:00,27.2,27.2,C,open_meteo,0.07641315460205078,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-06,2026-03-06T00:00:00+00:00,2026-03-05T12:00:00+00:00,29.1,29.1,C,open_meteo,0.05698204040527344,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-06,2026-03-06T12:00:00+00:00,2026-03-05T12:00:00+00:00,29.1,29.1,C,open_meteo,0.06091594696044922,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-07,2026-03-07T12:00:00+00:00,2026-03-05T12:00:00+00:00,27.2,27.2,C,open_meteo,0.07510185241699219,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-06,2026-03-06T12:00:00+00:00,2026-03-06T00:00:00+00:00,29.1,29.1,C,open_meteo,0.11289119720458984,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-07,2026-03-07T00:00:00+00:00,2026-03-06T00:00:00+00:00,27.2,27.2,C,open_meteo,0.05841255187988281,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-08,2026-03-08T00:00:00+00:00,2026-03-06T00:00:00+00:00,26.4,26.4,C,open_meteo,0.057697296142578125,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-07,2026-03-07T00:00:00+00:00,2026-03-06T12:00:00+00:00,27.2,27.2,C,open_meteo,0.09453296661376953,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-07,2026-03-07T12:00:00+00:00,2026-03-06T12:00:00+00:00,27.2,27.2,C,open_meteo,0.07212162017822266,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-08,2026-03-08T12:00:00+00:00,2026-03-06T12:00:00+00:00,26.4,26.4,C,open_meteo,0.05245208740234375,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-07,2026-03-07T12:00:00+00:00,2026-03-07T00:00:00+00:00,27.2,27.2,C,open_meteo,0.10132789611816406,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-08,2026-03-08T00:00:00+00:00,2026-03-07T00:00:00+00:00,26.4,26.4,C,open_meteo,0.0756978988647461,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-09,2026-03-09T00:00:00+00:00,2026-03-07T00:00:00+00:00,21.9,21.9,C,open_meteo,0.05519390106201172,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-08,2026-03-08T00:00:00+00:00,2026-03-07T12:00:00+00:00,26.4,26.4,C,open_meteo,0.11229515075683594,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-08,2026-03-08T12:00:00+00:00,2026-03-07T12:00:00+00:00,26.4,26.4,C,open_meteo,0.06389617919921875,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-09,2026-03-09T12:00:00+00:00,2026-03-07T12:00:00+00:00,21.9,21.9,C,open_meteo,0.052928924560546875,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-08,2026-03-08T12:00:00+00:00,2026-03-08T00:00:00+00:00,26.4,26.4,C,open_meteo,0.037550926208496094,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-09,2026-03-09T00:00:00+00:00,2026-03-08T00:00:00+00:00,21.9,21.9,C,open_meteo,0.05745887756347656,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-10,2026-03-10T00:00:00+00:00,2026-03-08T00:00:00+00:00,20.8,20.8,C,open_meteo,0.04673004150390625,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-09,2026-03-09T00:00:00+00:00,2026-03-08T12:00:00+00:00,21.9,21.9,C,open_meteo,0.040650367736816406,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-09,2026-03-09T12:00:00+00:00,2026-03-08T12:00:00+00:00,21.9,21.9,C,open_meteo,0.05257129669189453,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-10,2026-03-10T12:00:00+00:00,2026-03-08T12:00:00+00:00,20.8,20.8,C,open_meteo,0.057816505432128906,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-09,2026-03-09T12:00:00+00:00,2026-03-09T00:00:00+00:00,21.9,21.9,C,open_meteo,0.03993511199951172,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-10,2026-03-10T00:00:00+00:00,2026-03-09T00:00:00+00:00,20.8,20.8,C,open_meteo,0.05269050598144531,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-11,2026-03-11T00:00:00+00:00,2026-03-09T00:00:00+00:00,21.8,21.8,C,open_meteo,0.06186962127685547,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-10,2026-03-10T00:00:00+00:00,2026-03-09T12:00:00+00:00,20.8,20.8,C,open_meteo,0.052809715270996094,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-10,2026-03-10T12:00:00+00:00,2026-03-09T12:00:00+00:00,20.8,20.8,C,open_meteo,0.04088878631591797,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-11,2026-03-11T12:00:00+00:00,2026-03-09T12:00:00+00:00,21.8,21.8,C,open_meteo,0.05936622619628906,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-10,2026-03-10T12:00:00+00:00,2026-03-10T00:00:00+00:00,20.8,20.8,C,open_meteo,0.03159046173095703,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-11,2026-03-11T00:00:00+00:00,2026-03-10T00:00:00+00:00,21.8,21.8,C,open_meteo,0.17082691192626953,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-12,2026-03-12T00:00:00+00:00,2026-03-10T00:00:00+00:00,21.8,21.8,C,open_meteo,0.09799003601074219,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-11,2026-03-11T00:00:00+00:00,2026-03-10T12:00:00+00:00,21.8,21.8,C,open_meteo,0.05364418029785156,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-11,2026-03-11T12:00:00+00:00,2026-03-10T12:00:00+00:00,21.8,21.8,C,open_meteo,0.056743621826171875,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-12,2026-03-12T12:00:00+00:00,2026-03-10T12:00:00+00:00,21.8,21.8,C,open_meteo,0.07402896881103516,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-11,2026-03-11T12:00:00+00:00,2026-03-11T00:00:00+00:00,21.8,21.8,C,open_meteo,0.04100799560546875,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-12,2026-03-12T00:00:00+00:00,2026-03-11T00:00:00+00:00,21.8,21.8,C,open_meteo,0.06508827209472656,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-13,2026-03-13T00:00:00+00:00,2026-03-11T00:00:00+00:00,24.5,24.5,C,open_meteo,0.042438507080078125,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-12,2026-03-12T00:00:00+00:00,2026-03-11T12:00:00+00:00,21.8,21.8,C,open_meteo,0.04839897155761719,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-12,2026-03-12T12:00:00+00:00,2026-03-11T12:00:00+00:00,21.8,21.8,C,open_meteo,0.056624412536621094,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-13,2026-03-13T12:00:00+00:00,2026-03-11T12:00:00+00:00,24.5,24.5,C,open_meteo,0.05519390106201172,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-12,2026-03-12T12:00:00+00:00,2026-03-12T00:00:00+00:00,21.8,21.8,C,open_meteo,0.03707408905029297,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-13,2026-03-13T00:00:00+00:00,2026-03-12T00:00:00+00:00,24.5,24.5,C,open_meteo,0.04112720489501953,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-14,2026-03-14T00:00:00+00:00,2026-03-12T00:00:00+00:00,27.0,27.0,C,open_meteo,0.0400543212890625,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-13,2026-03-13T00:00:00+00:00,2026-03-12T12:00:00+00:00,24.5,24.5,C,open_meteo,0.03719329833984375,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-13,2026-03-13T12:00:00+00:00,2026-03-12T12:00:00+00:00,24.5,24.5,C,open_meteo,0.0514984130859375,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-14,2026-03-14T12:00:00+00:00,2026-03-12T12:00:00+00:00,27.0,27.0,C,open_meteo,0.06175041198730469,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-13,2026-03-13T12:00:00+00:00,2026-03-13T00:00:00+00:00,24.5,24.5,C,open_meteo,0.0883340835571289,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-14,2026-03-14T00:00:00+00:00,2026-03-13T00:00:00+00:00,27.0,27.0,C,open_meteo,0.05173683166503906,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-15,2026-03-15T00:00:00+00:00,2026-03-13T00:00:00+00:00,28.5,28.5,C,open_meteo,0.042557716369628906,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-14,2026-03-14T00:00:00+00:00,2026-03-13T12:00:00+00:00,27.0,27.0,C,open_meteo,0.06473064422607422,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-14,2026-03-14T12:00:00+00:00,2026-03-13T12:00:00+00:00,27.0,27.0,C,open_meteo,0.036716461181640625,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,24.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-15,2026-03-15T12:00:00+00:00,2026-03-13T12:00:00+00:00,28.5,28.5,C,open_meteo,0.08630752563476562,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,48.0,target_datetime_from_forecast_issue_plus_horizon
Sao Paulo,,high_temperature,2026-03-14,2026-03-14T12:00:00+00:00,2026-03-14T00:00:00+00:00,27.0,27.0,C,open_meteo,0.6192922592163086,open_meteo_archive,Sao Paulo city centroid,-23.5505,-46.6333,America/Sao_Paulo,12.0,target_datetime_from_forecast_issue_plus_horizon
